排名,學校代碼,學校名稱,公私立,招生區,學制分類,男女校,縣市,區,地址,官網,電話,科系與名額,簡章招生名額,招生名額,最低錄取分數,分數年度,分數來源備註,資優班/特色班,排序分數,課程方向,實習／專題,適合學生,正式簡章連結,交通方式,通勤資訊,住宿資訊,生活資料來源
,070F01,國立和美實驗學校,公立,彰化區免試入學日間部,高中,不限,彰化縣,和美鎮,,,,普通科:78(不限),78,78,,,115學年度彰化區免試入學核定招生名額（使用者提供 PDF；一般生名額與科別）,請以各校當年度公告為準,
,071311,彰化縣私立精誠高級中學,私立,彰化區免試入學日間部,高中,不限,彰化縣,彰化市,,,,普通科:218(不限),218,218,,,115學年度彰化區免試入學核定招生名額（使用者提供 PDF；一般生名額與科別）,請以各校當年度公告為準,
,071317,彰化縣私立文興高級中學,私立,彰化區免試入學日間部,高中,不限,彰化縣,田中鎮,,,,綜合高中:92(不限),92,92,,,115學年度彰化區免試入學核定招生名額（使用者提供 PDF；一般生名額與科別）,請以各校當年度公告為準,
,071318,彰化縣私立正德高級中學,私立,彰化區免試入學日間部,高中,不限,彰化縣,彰化市,,,,普通科:128(不限)；應用英語科:43(不限)；應用日語科:38(不限),209,209,,,115學年度彰化區免試入學核定招生名額（使用者提供 PDF；一般生名額與科別）,請以各校當年度公告為準,
,071414,彰化縣私立達德高級商工職業學校,私立,彰化區免試入學日間部,技高,不限,彰化縣,田中鎮,,,,汽車科:32(不限)；電機科:40(不限)；資料處理科:41(不限)；餐飲管理科:157(不限)；幼兒保育科:37(不限)；美容科:78(不限),385,385,,,115學年度彰化區免試入學核定招生名額（使用者提供 PDF；一般生名額與科別）,請以各校當年度公告為準,
,074308,彰化縣立彰化藝術高級中學,公立,彰化區免試入學日間部,高中,不限,彰化縣,彰化市,,,,普通科:114(不限),114,114,,,115學年度彰化區免試入學核定招生名額（使用者提供 PDF；一般生名額與科別）,請以各校當年度公告為準,
,074313,彰化縣立二林高級中學,公立,彰化區免試入學日間部,高中,不限,彰化縣,二林鎮,,,,普通科:63(不限),63,63,,,115學年度彰化區免試入學核定招生名額（使用者提供 PDF；一般生名額與科別）,請以各校當年度公告為準,
,074323,彰化縣立和美高級中學,公立,彰化區免試入學日間部,高中,不限,彰化縣,和美鎮,,,,普通科:90(不限),90,90,,,115學年度彰化區免試入學核定招生名額（使用者提供 PDF；一般生名額與科別）,請以各校當年度公告為準,
,074328,彰化縣立田中高級中學,公立,彰化區免試入學日間部,高中,不限,彰化縣,田中鎮,,,,普通科:87(不限),87,87,,,115學年度彰化區免試入學核定招生名額（使用者提供 PDF；一般生名額與科別）,請以各校當年度公告為準,
,074339,彰化縣立成功高級中學,公立,彰化區免試入學日間部,高中,不限,彰化縣,溪湖鎮,,,,普通科:81(不限),81,81,,,115學年度彰化區免試入學核定招生名額（使用者提供 PDF；一般生名額與科別）,請以各校當年度公告為準,
,080302,國立南投高級中學,公立,彰化區免試入學日間部,高中,不限,南投縣,南投市,,,,電子科:1(不限)；建築科:1(不限)；電腦機械製圖科:1(不限),3,3,,,115學年度彰化區免試入學核定招生名額（使用者提供 PDF；一般生名額與科別）,請以各校當年度公告為準,
,080305,國立中興高級中學,公立,彰化區免試入學日間部,高中,不限,南投縣,南投市,,,,普通科:3(不限),3,3,,,115學年度彰化區免試入學核定招生名額（使用者提供 PDF；一般生名額與科別）,請以各校當年度公告為準,
,080307,國立竹山高級中學,公立,彰化區免試入學日間部,高中,不限,南投縣,竹山鎮,,,,綜合高中:2(不限)；商業經營科:2(不限)；國際貿易科:3(不限)；資料處理科:1(不限)；廣告設計科:1(不限)；多媒體設計科:1(不限),10,10,,,115學年度彰化區免試入學核定招生名額（使用者提供 PDF；一般生名額與科別）,請以各校當年度公告為準,
,080404,國立南投高級商業職業學校,公立,彰化區免試入學日間部,技高,不限,南投縣,南投市,,,,商業經營科:2(不限)；會計事務科:1(不限)；資料處理科:2(不限)；廣告設計科:1(不限)；觀光事業科:1(不限)；餐飲管理科:1(不限)；電子商務科:1(不限)；應用英語科:1(不限),10,10,,,115學年度彰化區免試入學核定招生名額（使用者提供 PDF；一般生名額與科別）,請以各校當年度公告為準,
,080406,國立草屯高級商工職業學校,公立,彰化區免試入學日間部,技高,不限,南投縣,草屯鎮,,,,機械科:4(不限)；配管科(產特):2(不限)；商業經營科:4(不限)；會計事務科:1(不限)；資料處理科:1(不限)；應用英語科:2(不限),14,14,,,115學年度彰化區免試入學核定招生名額（使用者提供 PDF；一般生名額與科別）,請以各校當年度公告為準,
,080C06,國立草屯高級商工職業學校進修部,公立,彰化區免試入學進修部,技高,不限,南投縣,草屯鎮,,,,機械科(夜間班):5(不限)；商業經營科(夜間班):5(不限)；資料處理科(夜間班):5(不限),15,15,,,115學年度彰化區免試入學核定招生名額（使用者提供 PDF；一般生名額與科別）,請以各校當年度公告為準,
,081311,南投縣私立五育高中,私立,彰化區免試入學日間部,高中,不限,南投縣,南投市,,,,美容科:5(不限)；照顧服務科(產特):5(不限)；多媒體動畫科:5(不限),15,15,,,115學年度彰化區免試入學核定招生名額（使用者提供 PDF；一般生名額與科別）,請以各校當年度公告為準,
,081313,私立弘明實驗高中,私立,彰化區免試入學日間部,高中,不限,南投縣,名間鄉,,,,普通科:2(不限),2,2,,,115學年度彰化區免試入學核定招生名額（使用者提供 PDF；一般生名額與科別）,請以各校當年度公告為準,
,081409,同德學校財團法人南投縣同德高級中等學校,私立,彰化區免試入學日間部,高中,不限,南投縣,草屯鎮,,,,普通科:6(不限)；餐飲管理科:4(不限)；烘焙科:2(不限),12,12,,,115學年度彰化區免試入學核定招生名額（使用者提供 PDF；一般生名額與科別）,請以各校當年度公告為準,
,084309,南投縣立旭光高級中學,公立,彰化區免試入學日間部,高中,不限,南投縣,草屯鎮,,,,普通科:8(不限),8,8,,,115學年度彰化區免試入學核定招生名額（使用者提供 PDF；一般生名額與科別）,請以各校當年度公告為準,
,090402,國立西螺高級農工職業學校,公立,彰化區免試入學日間部,技高,不限,雲林縣,西螺鎮,,,,綜合高中:5(不限)；食品加工科:1(不限)；畜產保健科(產特):1(不限)；機械科:1(不限)；汽車科:1(不限)；電子科:1(不限)；電機科:1(不限)；化工科:1(不限)；生物產業機電科:1(不限),13,13,,,115學年度彰化區免試入學核定招生名額（使用者提供 PDF；一般生名額與科別）,請以各校當年度公告為準,
,090C02,國立西螺高級農工職業學校進修部,公立,彰化區免試入學進修部,技高,不限,雲林縣,西螺鎮,,,,電機科(夜間班):2(不限),2,2,,,115學年度彰化區免試入學核定招生名額（使用者提供 PDF；一般生名額與科別）,請以各校當年度公告為準,
,091318,義峰學校財團法人雲林縣義峰高級中學,私立,彰化區免試入學日間部,高中,不限,雲林縣,林內鄉,,,,餐飲管理科:3(不限)；照顧服務科:3(不限)；多媒體動畫科:3(不限),9,9,,,115學年度彰化區免試入學核定招生名額（使用者提供 PDF；一般生名額與科別）,請以各校當年度公告為準,
