district,district_label,school_code,school_name,admission_track,program,address,website
ct,中投區,061B16,臺中市私立青年高級中學進修部,中投區免試入學進修部,高中,臺中市大里區中湖路100號,https://www.youth.tc.edu.tw
ct,中投區,061B19,臺中市私立玉山高級中學進修部,中投區免試入學進修部,高中,臺中市東勢區東崎路四段399號,https://www.yssh.tc.edu.tw
ct,中投區,061B21,臺中市私立慈明高級中學進修部,中投區免試入學進修部,高中,臺中市太平區光德路388號,https://www.gapp.tmhs.tc.edu.tw
ct,中投區,063303,臺中市立大甲高級中等學校,中投區免試入學日間部,高中,臺中市大甲區中山路一段720號,https://djsh.tc.edu.tw
ct,中投區,063305,臺中市立清水高級中等學校,中投區免試入學日間部,高中,臺中市清水區中山路90號,https://cshs.tc.edu.tw
ct,中投區,063312,臺中市立豐原高級中等學校,中投區免試入學日間部,高中,臺中市豐原區水源路150號,https://fysh.tc.edu.tw
ct,中投區,063401,臺中市立豐原商業高級中等學校,中投區免試入學日間部,技高,臺中市豐原區圓環南路50號,https://fyvs.tc.edu.tw
ct,中投區,063402,臺中市立大甲工業高級中等學校,中投區免試入學日間部,技高,臺中市大甲區開元路71號,https://tcvs.tc.edu.tw
ct,中投區,063404,臺中市立東勢工業高級中等學校,中投區免試入學日間部,技高,臺中市東勢區東關路六段1328號,https://tsvs.tc.edu.tw
ct,中投區,063407,臺中市立沙鹿工業高級中等學校,中投區免試入學日間部,技高,臺中市沙鹿區臺灣大道七段823號,https://slvs.tc.edu.tw
ct,中投區,063408,臺中市立霧峰農業工業高級中等學校,中投區免試入學日間部,技高,臺中市霧峰區中正路1222號,https://wufai.tc.edu.tw
ct,中投區,063C01,臺中市立豐原商業高級中等學校進修部,中投區免試入學進修部,技高,臺中市豐原區圓環南路50號,https://fyvs.tc.edu.tw
ct,中投區,063C02,臺中市立大甲工業高級中等學校進修部,中投區免試入學進修部,技高,臺中市大甲區頂店里開元路71號,https://tcvs.tc.edu.tw
ct,中投區,063C04,臺中市立東勢工業高級中等學校進修部,中投區免試入學進修部,技高,臺中市東勢區東關路六段1328號,https://tsvs.tc.edu.tw
ct,中投區,063C07,臺中市立沙鹿工業高級中等學校進修部,中投區免試入學進修部,技高,臺中市沙鹿區臺灣大道七段823號,https://slvs.tc.edu.tw
ct,中投區,063C08,臺中市立霧峰農業工業高級中等學校進修部,中投區免試入學進修部,技高,臺中市霧峰區中正路1222號,https://wufai.tc.edu.tw
ct,中投區,064308,臺中市立后綜高級中學,中投區免試入學日間部,高中,臺中市后里區三豐路三段968號,https://hzsh.tc.edu.tw
ct,中投區,064324,臺中市立大里高級中學,中投區免試入學日間部,高中,臺中市大里區國中路365號,https://dlsh.tc.edu.tw
ct,中投區,064328,臺中市立新社高級中學,中投區免試入學日間部,高中,臺中市新社區中和街三段國中巷10號,https://sshs.tc.edu.tw
ct,中投區,064336,臺中市立長億高級中學,中投區免試入學日間部,高中,臺中市太平區長億里長億六街1號,https://cyhs.tc.edu.tw
ct,中投區,064342,臺中市立中港高級中學,中投區免試入學日間部,高中,臺中市梧棲區文昌路400號,https://cgsh.tc.edu.tw
ct,中投區,064350,臺中市立龍津高級中等學校,中投區免試入學日間部,高中,臺中市龍井區三港路130號,https://ljjhs.tc.edu.tw
ct,中投區,064406,臺中市立神岡工業高級中等學校,中投區免試入學日間部,技高,臺中市神岡區中山路627號,https://sgihs.tc.edu.tw
ct,中投區,064B08,臺中市立后綜高級中學進修部,中投區免試入學進修部,高中,臺中市后里區三豐路三段968號,https://hzsh.tc.edu.tw
ct,中投區,071414,彰化縣私立達德高級商工職業學校,中投區免試入學日間部,技高,彰化縣田中鎮中南路二段277號,https://www.tdvs.chc.edu.tw
ct,中投區,080302,國立南投高級中學,中投區免試入學日間部,高中,南投縣南投市建國路137號,https://www.ntsh.ntct.edu.tw
ct,中投區,080305,國立中興高級中學,中投區免試入學日間部,高中,南投縣南投市中興新村中學路2號,https://www.chsh.ntct.edu.tw
ct,中投區,080307,國立竹山高級中學,中投區免試入學日間部,高中,南投縣竹山鎮枋坪巷1-3號,https://www.cshs.ntct.edu.tw
ct,中投區,080308,國立暨南國際大學附屬高級中學,中投區免試入學日間部,高中,南投縣埔里鎮鐵山路1-6號,https://www.pshs.ntct.edu.tw
ct,中投區,080401,國立仁愛高級農業職業學校,中投區免試入學日間部,技高,南投縣仁愛鄉大同村山農巷27號,https://www.ravs.ntct.edu.tw
ct,中投區,080403,國立埔里高級工業職業學校,中投區免試入學日間部,技高,南投縣埔里鎮中山路一段435號,https://www.plvs.ntct.edu.tw
ct,中投區,080404,國立南投高級商業職業學校,中投區免試入學日間部,技高,南投縣南投市彰南路一段993號,https://www.pntcv.ntct.edu.tw
ct,中投區,080406,國立草屯高級商工職業學校,中投區免試入學日間部,技高,南投縣草屯鎮芬草路二段736號,https://www.ttvs.ntct.edu.tw
ct,中投區,080410,國立水里高級商工職業學校,中投區免試入學日間部,技高,南投縣水里鄉南湖路2號,https://www.slvs.ntct.edu.tw
ct,中投區,080B05,國立中興高級中學進修部,中投區免試入學進修部,高中,南投縣南投市中興新村中學路2號,https://www.chsh.ntct.edu.tw
ct,中投區,080B07,國立竹山高級中學進修部,中投區免試入學進修部,高中,南投縣竹山鎮枋坪巷1-3號,https://www.cshs.ntct.edu.tw
ct,中投區,080B08,國立暨南國際大學附屬高級中學進修部,中投區免試入學進修部,高中,南投縣埔里鎮鐵山路1-6號,https://www.pshs.ntct.edu.tw
ct,中投區,080C04,國立南投高級商業職業學校進修部,中投區免試入學進修部,技高,南投縣南投市彰南路一段993號,https://www.pntcv.ntct.edu.tw
ct,中投區,080C06,國立草屯高級商工職業學校進修部,中投區免試入學進修部,技高,南投縣草屯鎮芬草路二段736號,https://www.ttvs.ntct.edu.tw
ct,中投區,080C10,國立水里高級商工職業學校進修部,中投區免試入學進修部,技高,南投縣水里鄉南湖路2號,https://www.slvs.ntct.edu.tw
ct,中投區,081311,南投縣私立五育高級中學,中投區免試入學日間部,高中,南投縣南投市嘉和里樂利路200號,https://www.wu-yu.ntct.edu.tw
ct,中投區,081312,南投縣私立三育高級中學,中投區免試入學日間部,高中,南投縣魚池鄉魚池村瓊文巷39號,https://www.taa.ntct.edu.tw
ct,中投區,081313,南投縣私立弘明實驗高級中等學校,中投區免試入學日間部,高中,南投縣名間鄉東湖村大老巷102號,http://www.holdmean.org.tw
ct,中投區,081314,南投縣私立普台高級中學,中投區免試入學日間部,高中,南投縣埔里鎮中台路5號,https://www.ptsh.ntct.edu.tw
ct,中投區,081409,同德學校財團法人南投縣同德高級中等學校,中投區免試入學日間部,技高,南投縣草屯鎮中正路培英巷8號,https://www.tdhs.ntct.edu.tw
ct,中投區,084309,南投縣立旭光高級中學,中投區免試入學日間部,高中,南投縣草屯鎮富寮里中正路568-23號,https://skjhs.ntct.edu.tw
ct,中投區,091318,義峰學校財團法人雲林縣義峰高級中學,中投區免試入學日間部,高中,雲林縣林內鄉烏麻村長源201號,http://www.yfsh.ylc.edu.tw
ct,中投區,190406,國立中興大學附屬臺中高級農業職業學校,中投區免試入學日間部,技高,臺中市東區台中路283號,https://www.tcavs.tc.edu.tw
ct,中投區,190C06,國立中興大學附屬臺中高級農業職業學校進修部,中投區免試入學進修部,技高,臺中市東區台中路283號,https://www.tcavs.tc.edu.tw/night/
ct,中投區,191301,財團法人東海大學附屬高級中等學校,中投區免試入學日間部,高中,臺中市西屯區臺灣大道四段1727號,https://www.hn.thu.edu.tw/index.php
ct,中投區,191302,葳格學校財團法人臺中市葳格高級中學,中投區免試入學日間部,高中,臺中市北屯區軍福十八路328號,https://senior.wagor.tc.edu.tw
ct,中投區,191305,臺中市私立新民高級中學,中投區免試入學日間部,高中,臺中市北區健行路111號,https://www.shinmin.tc.edu.tw
ct,中投區,191308,宜寧學校財團法人臺中市宜寧高級中學,中投區免試入學日間部,高中,臺中市西屯區東大路一段555號,https://www.inhs.tc.edu.tw
ct,中投區,191309,明德學校財團法人臺中市明德高級中學,中投區免試入學日間部,高中,臺中市南區明德街84號,https://www.mdhs.tc.edu.tw
ct,中投區,191311,臺中市私立衛道高級中學,中投區免試入學日間部,高中,臺中市北屯區四平路161號,https://www.vtsh.tc.edu.tw
ct,中投區,191313,臺中市私立曉明女子高級中學,中投區免試入學日間部,高中,臺中市北區中清路一段606號,https://www.smgsh.tc.edu.tw
ct,中投區,191314,臺中市私立嶺東高級中學,中投區免試入學日間部,高中,臺中市南屯區嶺東路2號,https://www.lths.tc.edu.tw
ct,中投區,191412,光華學校財團法人臺中市光華高級工業職業學校,中投區免試入學日間部,技高,臺中市太平區東平路18號,https://www.khvs.tc.edu.tw
ct,中投區,191B05,臺中市私立新民高級中學進修部,中投區免試入學進修部,高中,臺中市北區健行路111號,https://www.shinmin.tc.edu.tw
ct,中投區,191B14,臺中市私立嶺東高級中學進修部,中投區免試入學進修部,高中,臺中市南屯區嶺東路2號,https://www.lths.tc.edu.tw
ct,中投區,193301,臺中市立臺中女子高級中等學校,中投區免試入學日間部,高中,臺中市西區自由路一段95號,https://www.tcgs.tc.edu.tw
ct,中投區,193302,臺中市立臺中第一高級中等學校,中投區免試入學日間部,高中,臺中市北區育才街2號,https://www.tcfsh.tc.edu.tw
ct,中投區,193303,臺中市立忠明高級中學,中投區免試入學日間部,高中,臺中市西區博館路166號,https://cmsh.tc.edu.tw
ct,中投區,193313,臺中市立西苑高級中學,中投區免試入學日間部,高中,臺中市西屯區漢翔路188號,https://sysh.tc.edu.tw
ct,中投區,193315,臺中市立東山高級中學,中投區免試入學日間部,高中,臺中市北屯區景賢六路200號,https://tsjh.tc.edu.tw
ct,中投區,193316,臺中市立惠文高級中學,中投區免試入學日間部,高中,臺中市南屯區公益路二段298號,https://hwsh.tc.edu.tw
ct,中投區,193404,臺中市立臺中家事商業高級中等學校,中投區免試入學日間部,技高,臺中市東區和平街50號,https://www.tchcvs.tc.edu.tw
ct,中投區,193407,臺中市立臺中工業高級中等學校,中投區免試入學日間部,技高,臺中市南區高工路191號,https://www.tcivs.tc.edu.tw
ct,中投區,193C04,臺中市立臺中家事商業高級中等學校進修部,中投區免試入學進修部,技高,臺中市東區和平街50號,https://www.tchcvs.tc.edu.tw
ct,中投區,193C07,臺中市立臺中工業高級中等學校進修部,中投區免試入學進修部,技高,臺中市南區高工路191號,https://www.tcivs.tc.edu.tw
ct,中投區,194303,臺中市立臺中第二高級中等學校,中投區免試入學日間部,高中,臺中市北區英士路109號,https://tcssh.tc.edu.tw
ct,中投區,194315,臺中市立文華高級中等學校,中投區免試入學日間部,高中,臺中市西屯區寧夏路240號,https://www.whsh.tc.edu.tw
changhua,彰化區,061306,臺中市私立明台高級中學,彰化區免試入學日間部,高中,,
changhua,彰化區,063408,臺中市立霧峰農業工業高級中等學校,彰化區免試入學日間部,技高,,
changhua,彰化區,063C08,臺中市立霧峰農業工業高級中等學校進修部,彰化區免試入學進修部,技高,,
changhua,彰化區,070301,國立彰化女子高級中學,彰化區免試入學日間部,高中,,
changhua,彰化區,070304,國立員林高級中學,彰化區免試入學日間部,高中,,
changhua,彰化區,070307,國立彰化高級中學,彰化區免試入學日間部,高中,,
changhua,彰化區,070316,國立鹿港高級中學,彰化區免試入學日間部,高中,,
changhua,彰化區,070319,國立溪湖高級中學,彰化區免試入學日間部,高中,,
changhua,彰化區,070401,國立彰化師範大學附屬高級工業職業學校,彰化區免試入學日間部,技高,,
changhua,彰化區,070402,國立永靖高級工業職業學校,彰化區免試入學日間部,技高,,
changhua,彰化區,070403,國立二林高級工商職業學校,彰化區免試入學日間部,技高,,
changhua,彰化區,070405,國立秀水高級工業職業學校,彰化區免試入學日間部,技高,,
changhua,彰化區,070406,國立彰化高級商業職業學校,彰化區免試入學日間部,技高,,
changhua,彰化區,070408,國立員林高級農工職業學校,彰化區免試入學日間部,技高,,
changhua,彰化區,070409,國立員林崇實高級工業職業學校,彰化區免試入學日間部,技高,,
changhua,彰化區,070410,國立員林高級家事商業職業學校,彰化區免試入學日間部,技高,,
changhua,彰化區,070415,國立北斗高級家事商業職業學校,彰化區免試入學日間部,技高,,
changhua,彰化區,070B16,國立鹿港高級中學進修部,彰化區免試入學進修部,高中,,
changhua,彰化區,070C01,國立彰化師範大學附屬高級工業職業學校進修部,彰化區免試入學進修部,技高,,
changhua,彰化區,070C02,國立永靖高級工業職業學校進修部,彰化區免試入學進修部,技高,,
changhua,彰化區,070C03,國立二林高級工商職業學校進修部,彰化區免試入學進修部,技高,,
changhua,彰化區,070C05,國立秀水高級工業職業學校進修部,彰化區免試入學進修部,技高,,
changhua,彰化區,070C06,國立彰化高級商業職業學校進修部,彰化區免試入學進修部,技高,,
changhua,彰化區,070C08,國立員林高級農工職業學校進修部,彰化區免試入學進修部,技高,,
changhua,彰化區,070C09,國立員林崇實高級工業職業學校進修部,彰化區免試入學進修部,技高,,
changhua,彰化區,070C15,國立北斗高級家事商業職業學校進修部,彰化區免試入學進修部,技高,,
changhua,彰化區,070F01,國立和美實驗學校,彰化區免試入學日間部,高中,,
changhua,彰化區,071311,彰化縣私立精誠高級中學,彰化區免試入學日間部,高中,,
changhua,彰化區,071317,彰化縣私立文興高級中學,彰化區免試入學日間部,高中,,
changhua,彰化區,071318,彰化縣私立正德高級中學,彰化區免試入學日間部,高中,,
changhua,彰化區,071414,彰化縣私立達德高級商工職業學校,彰化區免試入學日間部,技高,,
changhua,彰化區,074308,彰化縣立彰化藝術高級中學,彰化區免試入學日間部,高中,,
changhua,彰化區,074313,彰化縣立二林高級中學,彰化區免試入學日間部,高中,,
changhua,彰化區,074323,彰化縣立和美高級中學,彰化區免試入學日間部,高中,,
changhua,彰化區,074328,彰化縣立田中高級中學,彰化區免試入學日間部,高中,,
changhua,彰化區,074339,彰化縣立成功高級中學,彰化區免試入學日間部,高中,,
changhua,彰化區,080302,國立南投高級中學,彰化區免試入學日間部,高中,,
changhua,彰化區,080305,國立中興高級中學,彰化區免試入學日間部,高中,,
changhua,彰化區,080307,國立竹山高級中學,彰化區免試入學日間部,高中,,
changhua,彰化區,080404,國立南投高級商業職業學校,彰化區免試入學日間部,技高,,
changhua,彰化區,080406,國立草屯高級商工職業學校,彰化區免試入學日間部,技高,,
changhua,彰化區,080C06,國立草屯高級商工職業學校進修部,彰化區免試入學進修部,技高,,
changhua,彰化區,081311,南投縣私立五育高中,彰化區免試入學日間部,高中,,
changhua,彰化區,081313,私立弘明實驗高中,彰化區免試入學日間部,高中,,
changhua,彰化區,081409,同德學校財團法人南投縣同德高級中等學校,彰化區免試入學日間部,高中,,
changhua,彰化區,084309,南投縣立旭光高級中學,彰化區免試入學日間部,高中,,
changhua,彰化區,090402,國立西螺高級農工職業學校,彰化區免試入學日間部,技高,,
changhua,彰化區,090C02,國立西螺高級農工職業學校進修部,彰化區免試入學進修部,技高,,
changhua,彰化區,091318,義峰學校財團法人雲林縣義峰高級中學,彰化區免試入學日間部,高中,,
yunlin,雲林區,090305,國立斗六高中,雲林區學校名錄,普通科,雲林縣斗六市民生路224號,
yunlin,雲林區,090306,國立北港高中,雲林區學校名錄,普通科／專業群科,雲林縣北港鎮成功路26號,
yunlin,雲林區,090315,國立虎尾高中,雲林區學校名錄,普通科,雲林縣虎尾鎮光復路222號,
yunlin,雲林區,090401,國立虎尾農工,雲林區學校名錄,專業群科／實用技能學程,雲林縣虎尾鎮公安里博愛路65號,
yunlin,雲林區,090402,國立西螺農工,雲林區學校名錄,專業群科／進修部／實用技能學程,雲林縣西螺鎮大同路4號,
yunlin,雲林區,090403,國立斗六家商,雲林區學校名錄,進修部／專業群科,雲林縣斗六市成功路120號,
yunlin,雲林區,090404,國立北港農工,雲林區學校名錄,專業群科／實用技能學程,雲林縣北港鎮太平路80號,
yunlin,雲林區,090413,國立土庫商工,雲林區學校名錄,專業群科／實用技能學程,雲林縣土庫鎮中央路2號,
yunlin,雲林區,091307,私立永年高中,雲林區學校名錄,普通科,雲林縣土庫鎮建國路13號,
yunlin,雲林區,091308,私立正心高中,雲林區學校名錄,普通科,雲林縣斗六市正心路1號,
yunlin,雲林區,091311,私立文生高中,雲林區學校名錄,普通科,雲林縣四湖鄉中正路509號,
yunlin,雲林區,091312,私立巨人高中,雲林區學校名錄,高中職,雲林縣北港鎮大同路647號,
yunlin,雲林區,091316,私立揚子高中,雲林區學校名錄,普通科,雲林縣虎尾鎮潁川里林森路二段541號,
yunlin,雲林區,091318,財團法人義峰高中,雲林區學校名錄,專業群科／實用技能學程,雲林縣林內鄉烏麻村⾧源201號,
yunlin,雲林區,091319,福智高中,雲林區學校名錄,普通科,雲林縣古坑鄉麻園村平和23號,
yunlin,雲林區,091320,雲林縣維多利亞實驗高中,雲林區學校名錄,普通科,雲林縣斗六市鎮南路1110號,
yunlin,雲林區,091410,私立大成商工,雲林區學校名錄,專業群科／進修部／實用技能學程,雲林縣虎尾鎮成平街21號,
yunlin,雲林區,091414,私立大德工商,雲林區學校名錄,專業群科／進修部／實用技能學程,雲林縣斗南鎮大同路400號,
yunlin,雲林區,094301,雲林縣立斗南高中,雲林區學校名錄,普通科,雲林縣斗南鎮中山路212號,
yunlin,雲林區,094307,雲林縣立麥寮高中,雲林區學校名錄,普通科,雲林縣麥寮鄉中興路310號,
yunlin,雲林區,094308,雲林縣立古坑華德福實驗高級中學,雲林區學校名錄,普通科,雲林縣古坑鄉南昌6之27號,
yunlin,雲林區,094326,雲林縣立蔦松藝術高中,雲林區學校名錄,普通科,雲林縣水林鄉松北村松北路1之1號,
chiayi,嘉義區,100301,國立東石高中,嘉義區學校名錄,普通科／專業群科／進修部,嘉義縣朴子市大鄉里253號,
chiayi,嘉義區,100302,國立新港藝術高中,嘉義區學校名錄,普通科,嘉義縣新港鄉藝高路1號,
chiayi,嘉義區,100303,國立嘉科實驗高中,嘉義區學校名錄,普通科,嘉義縣朴子市嘉朴路西段2號,
chiayi,嘉義區,100402,國立民雄農工,嘉義區學校名錄,普通科／專業群科／實用技能學程,嘉義縣民雄鄉文隆村81號,
chiayi,嘉義區,101303,私立同濟高中,嘉義區學校名錄,普通科／進修部,嘉義縣大林鎮中興路二段303號,
chiayi,嘉義區,101304,私立協同高中,嘉義區學校名錄,普通科,嘉義縣民雄鄉建國路二段31號,
chiayi,嘉義區,101406,私立萬能工商,嘉義區學校名錄,專業群科／實用技能學程,嘉義縣水上鄉萬能路1號,
chiayi,嘉義區,104319,嘉義縣立竹崎高中,嘉義區學校名錄,普通科,嘉義縣竹崎鄉竹崎村文化路23號,
chiayi,嘉義區,104326,嘉義縣立永慶高中,嘉義區學校名錄,普通科,嘉義縣太保市信義二路1號,
chiayi,嘉義區,200302,國立嘉義女中,嘉義區學校名錄,普通科,嘉義市西區垂楊路243號,
chiayi,嘉義區,200303,國立嘉義高中,嘉義區學校名錄,普通科／進修部,嘉義市東區大雅路二段738號,
chiayi,嘉義區,200401,國立華南高商,嘉義區學校名錄,普通科／專業群科,嘉義市東區光彩街69號,
chiayi,嘉義區,200405,國立嘉義高工,嘉義區學校名錄,普通科／專業群科／進修部／實用技能學程,嘉義市東區彌陀路174號,
chiayi,嘉義區,200406,國立嘉義高商,嘉義區學校名錄,普通科／專業群科,嘉義市東區中山路7號,
chiayi,嘉義區,200407,國立嘉義家職,嘉義區學校名錄,專業群科／進修部／實用技能學程,嘉義市東區體育路7號,
chiayi,嘉義區,201304,私立興華高中,嘉義區學校名錄,普通科／專業群科,嘉義市東區林森東路239號,
chiayi,嘉義區,201310,私立嘉華高中,嘉義區學校名錄,普通科,嘉義市東區民權東路45號,
chiayi,嘉義區,201312,私立輔仁高中,嘉義區學校名錄,普通科／專業群科,嘉義市東區吳鳳南路270號,
chiayi,嘉義區,201313,私立宏仁高中,嘉義區學校名錄,普通科,嘉義市東區忠孝路667號,
chiayi,嘉義區,201314,私立立仁高中,嘉義區學校名錄,高中職,嘉義市東區立仁路235號,
chiayi,嘉義區,201408,私立東吳工家,嘉義區學校名錄,專業群科／進修部／實用技能學程,嘉義市東區宣信街252號,
tainan,臺南區,100301,國立東石高級中學,臺南區免試入學日間部,高中,,
tainan,臺南區,100B01,國立東石高級中學進修部,臺南區免試入學進修部,高中,,
tainan,臺南區,110302,國立新豐高級中學,臺南區免試入學日間部,高中,,
tainan,臺南區,110308,國立臺南大學附屬高級中學,臺南區免試入學日間部,高中,,
tainan,臺南區,110311,國立北門高級中學,臺南區免試入學日間部,高中,,
tainan,臺南區,110312,國立新營高級中學,臺南區免試入學日間部,高中,,
tainan,臺南區,110314,國立後壁高級中學,臺南區免試入學日間部,高中,,
tainan,臺南區,110315,國立善化高級中學,臺南區免試入學日間部,高中,,
tainan,臺南區,110317,國立新化高級中學,臺南區免試入學日間部,高中,,
tainan,臺南區,110328,國立南科國際實驗高級中學,臺南區免試入學日間部,高中,,
tainan,臺南區,110401,國立新化高級工業職業學校,臺南區免試入學日間部,技高,,
tainan,臺南區,110403,國立白河高級商工職業學校,臺南區免試入學日間部,技高,,
tainan,臺南區,110404,國立北門高級農工職業學校,臺南區免試入學日間部,技高,,
tainan,臺南區,110405,國立曾文高級家事商業職業學校,臺南區免試入學日間部,技高,,
tainan,臺南區,110406,國立新營高級工業職業學校,臺南區免試入學日間部,技高,,
tainan,臺南區,110407,國立玉井高級工商職業學校,臺南區免試入學日間部,技高,,
tainan,臺南區,110409,國立成功大學附屬臺南工業高級中等學校,臺南區免試入學日間部,技高,,
tainan,臺南區,110410,國立曾文高級農工職業學校,臺南區免試入學日間部,技高,,
tainan,臺南區,110B02,國立新豐高級中學進修部,臺南區免試入學進修部,高中,,
tainan,臺南區,110C01,國立新化高級工業職業學校進修部,臺南區免試入學進修部,技高,,
tainan,臺南區,110C04,國立北門高級農工職業學校進修部,臺南區免試入學進修部,技高,,
tainan,臺南區,110C06,國立新營高級工業職業學校進修部,臺南區免試入學進修部,技高,,
tainan,臺南區,110C09,國立成功大學附屬臺南工業高級中等學校進修部,臺南區免試入學進修部,技高,,
tainan,臺南區,111313,臺南市私立南光高級中學,臺南區免試入學日間部,高中,,
tainan,臺南區,111320,臺南市私立港明高級中學,臺南區免試入學日間部,高中,,
tainan,臺南區,111321,中信金國際學校財團法人臺南市私立中信國際高級中等學校,臺南區免試入學日間部,高中,,
tainan,臺南區,111322,臺南市私立明達高級中學,臺南區免試入學日間部,高中,,
tainan,臺南區,111323,方濟會學校財團法人臺南市黎明高級中學,臺南區免試入學日間部,高中,,
tainan,臺南區,111427,臺南市私立育德工業家事職業學校,臺南區免試入學日間部,技高,,
tainan,臺南區,111C27,臺南市私立育德工業家事職業學校進修部,臺南區免試入學進修部,技高,,
tainan,臺南區,114306,臺南市立大灣高級中學,臺南區免試入學日間部,高中,,
tainan,臺南區,114307,臺南市立永仁高級中學,臺南區免試入學日間部,高中,,
tainan,臺南區,114344,臺南市立沙崙國際高級中等學校,臺南區免試入學日間部,高中,,
tainan,臺南區,120304,國立岡山高級中學,臺南區免試入學日間部,高中,,
tainan,臺南區,120311,國立旗美高級中學,臺南區免試入學日間部,高中,,
tainan,臺南區,120401,國立旗山高級農工職業學校,臺南區免試入學日間部,技高,,
tainan,臺南區,120402,國立岡山高級農工職業學校,臺南區免試入學日間部,技高,,
tainan,臺南區,121415,華德學校財團法人高雄市華德高級工業家事職業學校,臺南區免試入學日間部,技高,,
tainan,臺南區,124322,高雄市立路竹高級中學,臺南區免試入學日間部,高中,,
tainan,臺南區,200302,國立嘉義女子高級中學,臺南區免試入學日間部,高中,,
tainan,臺南區,200303,國立嘉義高級中學,臺南區免試入學日間部,高中,,
tainan,臺南區,200405,國立嘉義高級工業職業學校,臺南區免試入學日間部,技高,,
tainan,臺南區,200C05,國立嘉義高級工業職業學校進修部,臺南區免試入學進修部,技高,,
tainan,臺南區,201304,嘉義市私立興華高級中學,臺南區免試入學日間部,高中,,
tainan,臺南區,201312,嘉義市私立輔仁高級中學,臺南區免試入學日間部,高中,,
tainan,臺南區,201314,嘉義市私立立仁高級中學,臺南區免試入學日間部,高中,,
tainan,臺南區,201408,嘉義市私立東吳高級工業家事職業學校,臺南區免試入學日間部,技高,,
tainan,臺南區,201C08,嘉義市私立東吳高級工業家事職業學校進修部,臺南區免試入學進修部,技高,,
tainan,臺南區,210303,國立臺南第二高級中學,臺南區免試入學日間部,高中,,
tainan,臺南區,210305,國立臺南第一高級中學,臺南區免試入學日間部,高中,,
tainan,臺南區,210306,國立臺南女子高級中學,臺南區免試入學日間部,高中,,
tainan,臺南區,210309,國立臺南家齊高級中等學校,臺南區免試入學日間部,高中,,
tainan,臺南區,210408,國立臺南高級商業職業學校,臺南區免試入學日間部,技高,,
tainan,臺南區,210416,國立臺南高級海事水產職業學校,臺南區免試入學日間部,技高,,
tainan,臺南區,210B05,國立臺南第一高級中學進修部,臺南區免試入學進修部,高中,,
tainan,臺南區,210C08,國立臺南高級商業職業學校進修部,臺南區免試入學進修部,技高,,
tainan,臺南區,211301,臺南市私立長榮高級中學,臺南區免試入學日間部,高中,,
tainan,臺南區,211302,臺南市私立長榮女子高級中學,臺南區免試入學日間部,高中,,
tainan,臺南區,211304,天主教聖功學校財團法人臺南市天主教聖功女子高級中學,臺南區免試入學日間部,高中,,
tainan,臺南區,211310,臺南光華學校財團法人臺南市光華高級中學,臺南區免試入學日間部,高中,,
tainan,臺南區,211315,臺南市私立瀛海高級中學,臺南區免試入學日間部,高中,,
tainan,臺南區,211317,崑山國際學校財團法人臺南市崑山高級中等學校,臺南區免試入學日間部,高中,,
tainan,臺南區,211318,臺南市德光高級中學,臺南區免試入學日間部,高中,,
tainan,臺南區,211320,慈濟學校財團法人臺南市私立慈濟高級中學,臺南區免試入學日間部,高中,,
tainan,臺南區,211407,臺南市私立南英高級商工職業學校,臺南區免試入學日間部,技高,,
tainan,臺南區,211412,臺南市亞洲高級餐旅職業學校,臺南區免試入學日間部,技高,,
tainan,臺南區,211419,臺南市私立慈幼高級工商職業學校,臺南區免試入學日間部,技高,,
tainan,臺南區,211B14,臺南市六信高級中學進修部,臺南區免試入學進修部,高中,,
tainan,臺南區,211C07,臺南市私立南英高級商工職業學校進修部,臺南區免試入學進修部,技高,,
tainan,臺南區,211C12,臺南市亞洲高級餐旅職業學校進修部,臺南區免試入學進修部,技高,,
tainan,臺南區,211C19,臺南市私立慈幼高級工商職業學校進修部,臺南區免試入學進修部,技高,,
tainan,臺南區,213303,臺南市立南寧高級中學,臺南區免試入學日間部,高中,,
tainan,臺南區,213316,臺南市立土城高級中學,臺南區免試入學日間部,高中,,
kaohsiung,高雄區,120303,國立鳳山高中,高雄區學校名錄,普通科,高雄市鳳山區光復路二段130號,
kaohsiung,高雄區,120304,國立岡山高中,高雄區學校名錄,普通科,高雄市岡山區公園路52號,
kaohsiung,高雄區,120311,國立旗美高中,高雄區學校名錄,普通科／專業群科,高雄市旗山區東平里樹人路21號,
kaohsiung,高雄區,120319,國立鳳新高中,高雄區學校名錄,普通科,高雄市鳳山區新富路257號,
kaohsiung,高雄區,120320,國立高科實驗高中,高雄區學校名錄,高中職,高雄市楠梓區盛昌街161號,
kaohsiung,高雄區,120401,國立旗山農工,高雄區學校名錄,專業群科／實用技能學程,高雄市旗山區旗甲路㇐段195號,
kaohsiung,高雄區,120402,國立岡山農工,高雄區學校名錄,專業群科／進修部,高雄市岡山區壽天里岡山路533號,
kaohsiung,高雄區,120409,國立鳳山商工,高雄區學校名錄,普通科／專業群科／進修部,高雄市鳳山區文衡路51號,
kaohsiung,高雄區,121302,光禾華德福實驗學校,高雄區學校名錄,普通科,高雄市前鎮區德昌路345號,
kaohsiung,高雄區,121306,財團法人新光高中,高雄區學校名錄,專業群科／進修部／實用技能學程,高雄市大寮區鳳屏㇐路217號,
kaohsiung,高雄區,121307,財團法人普門中學,高雄區學校名錄,普通科／專業群科,高雄市大樹區大坑路140之11號,
